SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS,MEAN_DAYS,NB_INVOICES
7992_GE,2018-11-01,2018-11-30,760.0,"84,03",29,26.20689655172414,35
7992_GE,2018-12-01,2018-12-31,780.0,"83,74",30,26.0,35
7992_GE,2019-01-01,2019-01-31,777.0,"83,41",30,25.9,35
7992_GE,2019-02-01,2019-02-28,708.0,"93,70",27,26.22222222222222,35
7992_GE,2019-03-01,2019-03-31,788.0,"96,30",30,26.266666666666666,35
7992_GE,2019-04-01,2019-04-30,766.0,"104,59",29,26.413793103448278,35
7992_GE,2019-05-01,2019-05-31,793.0,"101,58",30,26.433333333333334,35
7992_GE,2019-06-01,2019-06-30,793.0,"100,87",29,27.344827586206897,35
7992_GE,2019-07-01,2019-07-31,804.0,"101,36",30,26.8,35
7992_GE,2019-08-01,2019-08-31,810.0,"105,29",30,27.0,35
7992_GE,2019-09-01,2019-09-30,1106.0,"137,18",29,38.13793103448276,35
7992_GE,2019-10-01,2019-10-31,1318.0,"188,76",30,43.93333333333333,35
7992_GE,2019-11-01,2019-11-30,1256.0,"160,00",29,43.310344827586206,35
7992_GE,2019-12-01,2019-12-31,1306.0,"158,94",30,43.53333333333333,35
7992_GE,2020-01-01,2020-01-31,1321.0,"160,77",30,44.03333333333333,35
7992_GE,2020-02-01,2020-02-29,1225.0,"151,10",28,43.75,35
7992_GE,2020-03-01,2020-03-31,1310.0,"151,31",30,43.666666666666664,35
7992_GE,2020-04-01,2020-04-30,1276.0,"151,50",29,44.0,35
7992_GE,2020-05-01,2020-05-31,1321.0,"152,72",30,44.03333333333333,35
7992_GE,2020-06-01,2020-06-30,1290.0,"154,44",29,44.48275862068966,35
7992_GE,2020-07-01,2020-07-31,1348.0,"153,75",30,44.93333333333333,35
7992_GE,2020-08-01,2020-08-31,1344.0,"161,28",30,44.8,35
7992_GE,2020-09-01,2020-09-30,1282.0,"161,02",29,44.206896551724135,35
7992_GE,2020-10-01,2020-10-31,1307.0,"167,70",30,43.56666666666667,35
7992_GE,2020-11-01,2020-11-30,1226.0,"153,74",29,42.275862068965516,35
7993_GE,2018-01-01,2018-01-31,1484.0,"187,20",30,49.46666666666667,35
7993_GE,2018-02-01,2018-02-28,1343.0,"170,21",27,49.74074074074074,35
7993_GE,2018-03-01,2018-03-31,1478.0,"186,48",30,49.266666666666666,35
7993_GE,2018-04-01,2018-04-30,1405.0,"177,68",29,48.44827586206897,35
7993_GE,2018-05-01,2018-05-31,1458.0,"184,07",30,48.6,35
7993_GE,2018-06-01,2018-06-30,1415.0,"178,88",29,48.793103448275865,35
7993_GE,2018-07-01,2018-07-31,1464.0,"184,89",30,48.8,35
7993_GE,2018-08-01,2018-08-31,1472.0,"185,86",30,49.06666666666667,35
7993_GE,2018-09-01,2018-09-30,1412.0,"179,73",29,48.689655172413794,35
7993_GE,2018-10-01,2018-10-31,1460.0,"185,56",30,48.666666666666664,35
7993_GE,2018-11-01,2018-11-30,1403.0,"178,64",29,48.37931034482759,35
7993_GE,2018-12-01,2018-12-31,1460.0,"185,56",30,48.666666666666664,35
7993_GE,2019-01-01,2019-01-31,1468.0,"204,66",30,48.93333333333333,35
7993_GE,2019-02-01,2019-02-28,1326.0,"185,68",27,49.111111111111114,35
7993_GE,2019-03-01,2019-03-31,1457.0,"203,19",30,48.56666666666667,35
7993_GE,2019-04-01,2019-04-30,1412.0,"197,17",29,48.689655172413794,35
7993_GE,2019-05-01,2019-05-31,1456.0,"203,05",30,48.53333333333333,35
7993_GE,2019-06-01,2019-06-30,1607.0,"223,23",29,55.41379310344828,35
7993_GE,2019-07-01,2019-07-31,1918.0,"264,78",30,63.93333333333333,35
7993_GE,2019-08-01,2019-08-31,1904.0,"262,91",30,63.46666666666667,35
7993_GE,2019-09-01,2019-09-30,1800.0,"249,02",29,62.06896551724138,35
7993_GE,2019-10-01,2019-10-31,1809.0,"250,22",30,60.3,35
7993_GE,2019-11-01,2019-11-30,1755.0,"243,00",29,60.51724137931034,35
7993_GE,2019-12-01,2019-12-31,1825.0,"252,36",30,60.833333333333336,35
7993_GE,2020-01-01,2020-01-31,1833.0,"252,35",30,61.1,35
7993_GE,2020-02-01,2020-02-29,1716.0,"236,86",28,61.285714285714285,35
7993_GE,2020-03-01,2020-03-31,1830.0,"251,96",30,61.0,35
7993_GE,2020-04-01,2020-04-30,1775.0,"244,67",29,61.206896551724135,35
7993_GE,2020-05-01,2020-05-31,1842.0,"253,55",30,61.4,35
7993_GE,2020-06-01,2020-06-30,1804.0,"248,51",29,62.206896551724135,35
7993_GE,2020-07-01,2020-07-31,1891.0,"260,04",30,63.03333333333333,35
7993_GE,2020-08-01,2020-08-31,1898.0,"260,97",30,63.266666666666666,35
7993_GE,2020-09-01,2020-09-30,1807.0,"248,91",29,62.310344827586206,35
7993_GE,2020-10-01,2020-10-31,1828.0,"251,69",30,60.93333333333333,35
7993_GE,2020-11-01,2020-11-30,1731.0,"229,31",29,59.689655172413794,35
7994_GE,2018-01-01,2018-03-31,5536.0,"958,90",89,62.20224719101124,11
7994_GE,2018-04-01,2018-06-30,5930.0,"864,00",90,65.88888888888889,11
7994_GE,2018-07-01,2018-09-28,6436.0,"852,38",89,72.31460674157303,11
7994_GE,2018-09-29,2018-12-31,6217.0,"825,24",93,66.84946236559139,11
7994_GE,2019-01-01,2019-03-31,5584.0,"716,48",89,62.741573033707866,11
7994_GE,2019-04-01,2019-06-27,7208.0,"921,90",87,82.85057471264368,11
7994_GE,2019-06-28,2019-09-30,6611.0,"870,21",94,70.32978723404256,11
7994_GE,2019-10-01,2019-12-31,7843.0,"1 004,69",91,86.18681318681318,11
7994_GE,2020-01-01,2020-03-31,7565.0,"1 150,03",90,84.05555555555556,11
7994_GE,2020-04-01,2020-06-30,7618.0,"1 210,50",90,84.64444444444445,11
7994_GE,2020-07-01,2020-09-30,7345.0,"1 098,08",91,80.71428571428571,11
8005_GE,2018-01-01,2018-06-30,14193.0,"1 820,54",180,78.85,5
8005_GE,2018-07-01,2018-12-31,13893.0,"1 836,65",183,75.91803278688525,5
8005_GE,2019-01-01,2019-06-30,14278.0,"1 933,96",180,79.32222222222222,5
8005_GE,2019-07-01,2019-12-31,9300.0,"1 230,86",183,50.81967213114754,5
8005_GE,2020-06-01,2020-06-30,8502.0,"1 469,15",29,293.17241379310343,5
8018_GE,2018-01-01,2018-12-31,26815.0,"3 095,52",364,73.66758241758242,2
8018_GE,2019-01-01,2019-12-31,29628.0,"3 999,48",364,81.3956043956044,2
8020_GE,2018-01-01,2018-12-31,22680.0,"3 170,66",364,62.30769230769231,3
8020_GE,2018-01-01,2018-12-31,22680.0,"3 170,66",364,62.30769230769231,3
8020_GE,2019-01-01,2019-12-31,21487.0,"3 182,01",364,59.03021978021978,3
8085_GE,2018-01-01,2018-12-31,4934.0,"769,47",364,13.554945054945055,6
8085_GE,2018-01-01,2018-12-31,8687.0,"1 161,80",364,23.865384615384617,6
8085_GE,2019-01-01,2019-12-31,4778.0,"743,26",364,13.126373626373626,6
8085_GE,2019-01-01,2019-12-31,8075.0,"1 081,10",364,22.184065934065934,6
8085_GE,2020-01-01,2020-03-02,746.0,"134,88",61,12.229508196721312,6
8085_GE,2020-01-01,2020-03-02,1325.0,"205,71",61,21.721311475409838,6
8086_GE,2018-01-01,2018-12-31,5049.0,"781,49",364,13.87087912087912,6
8086_GE,2018-01-01,2018-12-31,13200.0,"1 633,58",364,36.26373626373626,6
8086_GE,2019-01-01,2019-12-31,12031.0,"1 486,46",364,33.0521978021978,6
8086_GE,2019-01-01,2019-12-31,4967.0,"762,63",364,13.645604395604396,6
8086_GE,2020-01-01,2020-03-02,778.0,"138,80",61,12.754098360655737,6
8086_GE,2020-01-01,2020-10-25,9238.0,"1 337,26",298,31.0,6
8093_GE,2018-01-01,2018-06-30,14700.0,"1 876,13",180,81.66666666666667,8
8093_GE,2018-07-01,2018-12-31,15888.0,"2 031,44",183,86.81967213114754,8
8093_GE,2019-01-01,2019-06-30,1433.0,"403,02",180,7.961111111111111,8
8093_GE,2019-01-01,2019-06-30,17472.0,"2 259,30",180,97.06666666666666,8
8093_GE,2019-07-01,2019-12-31,2535.0,"546,80",183,13.852459016393443,8
8093_GE,2019-07-01,2019-12-31,17558.0,"2 263,23",183,95.94535519125684,8
8093_GE,2020-01-01,2020-06-30,17901.0,"2 503,99",181,98.90055248618785,8
8093_GE,2020-01-01,2020-06-30,2516.0,"597,80",181,13.900552486187845,8
8118_GE,2018-01-01,2018-12-31,6162.0,"1 031,52",364,16.928571428571427,2
8118_GE,2019-01-01,2019-12-31,8348.0,"1 307,81",364,22.934065934065934,2
8131_GE,2018-01-01,2018-12-31,12797.0,"1 524,12",364,35.15659340659341,2
8131_GE,2019-01-01,2019-12-31,14931.0,"1 902,96",364,41.01923076923077,2
8132_GE,2018-01-29,2018-12-31,16973.0,"1 938,32",336,50.51488095238095,2
8132_GE,2019-01-01,2019-12-31,20188.0,"2 525,12",364,55.46153846153846,2
8173_GE,2018-01-01,2018-12-31,6545.0,"851,50",364,17.98076923076923,2
8173_GE,2019-01-01,2019-12-31,10732.0,"1 448,50",364,29.483516483516482,2
8174_GE,2018-01-01,2018-01-31,2063.0,"299,94",30,68.76666666666667,34
8174_GE,2018-02-01,2018-02-28,1875.0,"288,00",27,69.44444444444444,34
8174_GE,2018-03-01,2018-03-31,2095.0,"307,88",30,69.83333333333333,34
8174_GE,2018-04-01,2018-04-30,1916.0,"307,17",29,66.06896551724138,34
8174_GE,2018-05-01,2018-05-31,2207.0,"368,35",30,73.56666666666666,34
8174_GE,2018-06-01,2018-06-30,2189.0,"368,50",29,75.48275862068965,34
8174_GE,2018-07-01,2018-07-31,2666.0,"491,23",30,88.86666666666666,34
8174_GE,2018-08-01,2018-08-31,2675.0,"501,83",30,89.16666666666667,34
8174_GE,2018-09-01,2018-09-30,2700.0,"452,04",29,93.10344827586206,34
8174_GE,2018-10-01,2018-10-31,2480.0,"366,83",30,82.66666666666667,34
8174_GE,2018-11-01,2018-11-30,2565.0,"364,33",29,88.44827586206897,34
8174_GE,2018-12-01,2018-12-31,2772.0,"399,11",30,92.4,34
8174_GE,2019-01-01,2019-01-31,2740.0,"497,47",30,91.33333333333333,34
8174_GE,2019-02-01,2019-02-28,2364.0,"432,09",27,87.55555555555556,34
8174_GE,2019-03-01,2019-03-31,2636.0,"516,24",30,87.86666666666666,34
8174_GE,2019-04-01,2019-04-30,2442.0,"493,28",29,84.20689655172414,34
8174_GE,2019-05-01,2019-05-31,2517.0,"509,87",30,83.9,34
8174_GE,2019-06-01,2019-06-30,2647.0,"560,45",29,91.27586206896552,34
8174_GE,2019-07-01,2019-07-31,2846.0,"709,76",30,94.86666666666666,34
8174_GE,2019-08-01,2019-08-31,2936.0,"721,90",30,97.86666666666666,34
8174_GE,2019-09-01,2019-09-30,2636.0,"552,87",29,90.89655172413794,34
8174_GE,2019-10-01,2019-10-31,2819.0,"533,27",30,93.96666666666667,34
8174_GE,2019-11-01,2019-11-30,2652.0,"473,75",29,91.44827586206897,34
8174_GE,2019-12-01,2019-12-31,2771.0,"507,20",30,92.36666666666666,34
8174_GE,2020-01-01,2020-01-31,2781.0,"474,25",30,92.7,34
8174_GE,2020-02-01,2020-02-29,2532.0,"441,83",28,90.42857142857143,34
8174_GE,2020-03-01,2020-03-31,2589.0,"509,98",30,86.3,34
8174_GE,2020-04-01,2020-05-31,5342.0,"1 281,11",60,89.03333333333333,34
8174_GE,2020-06-01,2020-06-30,2622.0,"624,43",29,90.41379310344827,34
8174_GE,2020-07-01,2020-07-31,2673.0,"642,21",30,89.1,34
8174_GE,2020-08-01,2020-08-31,2819.0,"676,14",30,93.96666666666667,34
8174_GE,2020-09-01,2020-09-30,2767.0,"574,21",29,95.41379310344827,34
8174_GE,2020-10-01,2020-10-31,2736.0,"518,53",30,91.2,34
8174_GE,2020-11-01,2020-11-30,2625.0,"524,32",29,90.51724137931035,34
8176_GE,2018-01-01,2018-12-31,9623.0,"1 512,74",364,26.436813186813186,2
8176_GE,2019-01-01,2019-12-31,10155.0,"1 374,89",364,27.89835164835165,2
8182_GE,2018-01-01,2018-06-30,4672.0,"557,70",180,25.955555555555556,5
8182_GE,2018-07-01,2018-12-31,5012.0,"602,69",183,27.387978142076502,5
8182_GE,2019-01-01,2019-06-30,5567.0,"774,20",180,30.927777777777777,5
8182_GE,2019-07-01,2019-12-31,8665.0,"1 266,80",183,47.349726775956285,5
8182_GE,2020-01-01,2020-06-30,8108.0,"1 103,90",181,44.79558011049724,5
8183_GE,2018-01-01,2018-01-31,940.0,"134,46",30,31.333333333333332,35
8183_GE,2018-02-01,2018-02-28,850.0,"123,20",27,31.48148148148148,35
8183_GE,2018-03-01,2018-03-31,940.0,"134,53",30,31.333333333333332,35
8183_GE,2018-04-01,2018-04-30,952.0,"125,85",29,32.827586206896555,35
8183_GE,2018-05-01,2018-05-31,1007.0,"132,98",30,33.56666666666667,35
8183_GE,2018-06-01,2018-06-30,982.0,"129,75",29,33.86206896551724,35
8183_GE,2018-07-01,2018-07-31,1026.0,"135,52",30,34.2,35
8183_GE,2018-08-01,2018-08-31,1094.0,"143,12",30,36.46666666666667,35
8183_GE,2018-09-01,2018-09-30,1048.0,"138,17",29,36.13793103448276,35
8183_GE,2018-10-01,2018-10-31,1024.0,"135,51",30,34.13333333333333,35
8183_GE,2018-11-01,2018-11-30,944.0,"125,32",29,32.55172413793103,35
8183_GE,2018-12-01,2018-12-31,938.0,"124,27",30,31.266666666666666,35
8183_GE,2019-01-01,2019-01-31,939.0,"119,10",30,31.3,35
8183_GE,2019-02-01,2019-02-28,848.0,"108,27",27,31.40740740740741,35
8183_GE,2019-03-01,2019-03-31,959.0,"121,94",30,31.966666666666665,35
8183_GE,2019-04-01,2019-04-30,1002.0,"127,31",29,34.55172413793103,35
8183_GE,2019-05-01,2019-05-31,1052.0,"132,86",30,35.06666666666667,35
8183_GE,2019-06-01,2019-06-30,1052.0,"132,46",29,36.275862068965516,35
8183_GE,2019-07-01,2019-07-31,901.0,"114,72",30,30.033333333333335,35
8183_GE,2019-08-01,2019-08-31,832.0,"106,53",30,27.733333333333334,35
8183_GE,2019-09-01,2019-09-30,794.0,"101,88",29,27.379310344827587,35
8183_GE,2019-10-01,2019-10-31,1112.0,"139,76",30,37.06666666666667,35
8183_GE,2019-11-01,2019-11-30,1218.0,"152,60",29,42.0,35
8183_GE,2019-12-01,2019-12-31,1691.0,"209,26",30,56.36666666666667,35
8183_GE,2020-01-01,2020-01-31,1700.0,"242,12",30,56.666666666666664,35
8183_GE,2020-02-01,2020-02-29,1592.0,"227,21",28,56.857142857142854,35
8183_GE,2020-03-01,2020-03-31,1745.0,"249,71",30,58.166666666666664,35
8183_GE,2020-04-01,2020-04-30,1723.0,"246,41",29,59.41379310344828,35
8183_GE,2020-05-01,2020-05-31,1782.0,"254,51",30,59.4,35
8183_GE,2020-06-01,2020-06-30,1752.0,"249,69",29,60.41379310344828,35
8183_GE,2020-07-01,2020-07-31,1821.0,"259,19",30,60.7,35
8183_GE,2020-08-01,2020-08-31,1846.0,"262,11",30,61.53333333333333,35
8183_GE,2020-09-01,2020-09-30,1758.0,"250,04",29,60.62068965517241,35
8183_GE,2020-10-01,2020-10-31,1811.0,"257,17",30,60.36666666666667,35
8183_GE,2020-11-01,2020-11-30,1755.0,"242,44",29,60.51724137931034,35
8198_GE,2018-01-01,2018-12-31,20563.0,"2 187,90",364,56.49175824175824,2
8198_GE,2019-01-01,2019-12-31,25513.0,"2 910,78",364,70.09065934065934,2
8199_GE,2018-01-01,2018-12-31,25963.0,"2 912,67",364,71.32692307692308,3
8199_GE,2019-01-01,2019-12-31,31765.0,"3 453,05",364,87.26648351648352,3
8199_GE,2020-01-01,2020-10-26,25608.0,"3 294,79",299,85.64548494983278,3
8202_GE,2018-09-12,2018-12-31,1097.0,"175,30",110,9.972727272727273,2
8202_GE,2019-01-01,2019-12-31,31846.0,"3 461,36",364,87.48901098901099,2
8203_GE,2018-01-01,2018-05-31,5033.0,"680,87",150,33.553333333333335,31
8203_GE,2018-06-01,2018-06-30,988.0,"134,04",29,34.06896551724138,31
8203_GE,2018-07-01,2018-07-31,1034.0,"139,65",30,34.46666666666667,31
8203_GE,2018-08-01,2018-08-31,1037.0,"131,01",30,34.56666666666667,31
8203_GE,2018-09-01,2018-09-30,986.0,"125,64",29,34.0,31
8203_GE,2018-10-01,2018-10-31,1011.0,"128,68",30,33.7,31
8203_GE,2018-11-01,2018-11-30,977.0,"124,55",29,33.689655172413794,31
8203_GE,2018-12-01,2018-12-31,1005.0,"127,95",30,33.5,31
8203_GE,2019-01-01,2019-01-31,1012.0,"141,30",30,33.733333333333334,31
8203_GE,2019-02-01,2019-02-28,910.0,"127,67",27,33.7037037037037,31
8203_GE,2019-03-01,2019-03-31,1005.0,"140,36",30,33.5,31
8203_GE,2019-04-01,2019-04-30,976.0,"136,49",29,33.6551724137931,31
8203_GE,2019-05-01,2019-05-31,1010.0,"141,03",30,33.666666666666664,31
8203_GE,2019-06-01,2019-06-30,1012.0,"141,30",29,34.89655172413793,31
8203_GE,2019-07-01,2019-07-31,1021.0,"142,50",30,34.03333333333333,31
8203_GE,2019-08-01,2019-08-31,1025.0,"143,04",30,34.166666666666664,31
8203_GE,2019-09-01,2019-09-30,982.0,"137,29",29,33.86206896551724,31
8203_GE,2019-10-01,2019-10-31,1017.0,"141,97",30,33.9,31
8203_GE,2019-11-01,2019-11-30,974.0,"136,22",29,33.58620689655172,31
8203_GE,2019-12-01,2019-12-31,1003.0,"140,10",30,33.43333333333333,31
8203_GE,2020-01-01,2020-01-31,1005.0,"139,95",30,33.5,31
8203_GE,2020-02-01,2020-02-29,941.0,"131,47",28,33.607142857142854,31
8203_GE,2020-03-01,2020-03-31,1006.0,"140,08",30,33.53333333333333,31
8203_GE,2020-04-01,2020-04-30,977.0,"136,24",29,33.689655172413794,31
8203_GE,2020-05-01,2020-05-31,1009.0,"140,48",30,33.63333333333333,31
8203_GE,2020-06-01,2020-06-30,982.0,"136,90",29,33.86206896551724,31
8203_GE,2020-07-01,2020-07-31,1020.0,"141,93",30,34.0,31
8203_GE,2020-08-01,2020-08-31,1024.0,"142,46",30,34.13333333333333,31
8203_GE,2020-09-01,2020-09-30,975.0,"135,97",29,33.62068965517241,31
8203_GE,2020-10-01,2020-10-31,1006.0,"140,08",30,33.53333333333333,31
8203_GE,2020-11-01,2020-11-30,1466.0,"194,21",29,50.55172413793103,31
8205_GE,2018-01-01,2018-12-31,13521.0,"1 600,89",364,37.145604395604394,2
8205_GE,2019-01-01,2019-12-31,24923.0,"3 283,11",364,68.46978021978022,2
8206_GE,2018-01-01,2018-12-31,12838.0,"1 521,30",364,35.26923076923077,2
8206_GE,2019-01-01,2019-12-31,11985.0,"1 589,93",364,32.925824175824175,2
8209_GE,2018-01-01,2018-09-30,7167.0,"998,91",272,26.34926470588235,27
8209_GE,2018-10-01,2018-10-31,783.0,"110,01",30,26.1,27
8209_GE,2018-11-01,2018-11-30,757.0,"106,86",29,26.103448275862068,27
8209_GE,2018-12-01,2018-12-31,783.0,"102,21",30,26.1,27
8209_GE,2019-01-01,2019-01-31,784.0,"112,04",30,26.133333333333333,27
8209_GE,2019-02-01,2019-02-28,706.0,"101,62",27,26.14814814814815,27
8209_GE,2019-03-01,2019-03-31,783.0,"111,91",30,26.1,27
8209_GE,2019-04-01,2019-04-30,759.0,"108,70",29,26.17241379310345,27
8209_GE,2019-05-01,2019-05-31,793.0,"113,25",30,26.433333333333334,27
8209_GE,2019-06-01,2019-06-30,805.0,"114,85",29,27.75862068965517,27
8209_GE,2019-07-01,2019-07-31,819.0,"116,72",30,27.3,27
8209_GE,2019-08-01,2019-08-31,841.0,"119,66",30,28.033333333333335,27
8209_GE,2019-09-01,2019-09-30,777.0,"111,11",29,26.79310344827586,27
8209_GE,2019-10-01,2019-10-31,811.0,"115,65",30,27.033333333333335,27
8209_GE,2019-11-01,2019-11-30,807.0,"115,12",29,27.82758620689655,27
8209_GE,2019-12-01,2019-12-31,841.0,"119,66",30,28.033333333333335,27
8209_GE,2020-01-01,2020-01-31,838.0,"119,18",30,27.933333333333334,27
8209_GE,2020-02-01,2020-02-29,786.0,"112,29",28,28.071428571428573,27
8209_GE,2020-03-01,2020-03-31,843.0,"119,85",30,28.1,27
8209_GE,2020-04-01,2020-04-30,822.0,"117,06",29,28.344827586206897,27
8209_GE,2020-05-01,2020-05-31,855.0,"121,44",30,28.5,27
8209_GE,2020-06-01,2020-06-30,843.0,"119,85",29,29.06896551724138,27
8209_GE,2020-07-01,2020-07-31,873.0,"123,82",30,29.1,27
8209_GE,2020-08-01,2020-08-31,886.0,"125,54",30,29.533333333333335,27
8209_GE,2020-09-01,2020-09-30,839.0,"119,32",29,28.93103448275862,27
8209_GE,2020-10-01,2020-10-31,852.0,"121,04",30,28.4,27
8209_GE,2020-11-01,2020-11-30,816.0,"116,27",29,28.137931034482758,27
8213_GE,2018-01-01,2018-12-31,12493.0,"1 399,22",364,34.32142857142857,2
8213_GE,2019-01-01,2019-12-31,24596.0,"2 754,75",364,67.57142857142857,2
8232_GE,2018-01-01,2018-12-31,8104.0,"1 284,20",364,22.263736263736263,2
8232_GE,2019-01-01,2019-12-31,14602.0,"2 056,90",364,40.11538461538461,2
8259_GE,2017-07-06,2019-12-31,34389.0,"3 782,76",908,37.87334801762115,11
8259_GE,2020-01-01,2020-02-29,4508.0,"554,03",59,76.40677966101696,11
8259_GE,2020-03-01,2020-03-31,2721.0,"334,41",30,90.7,11
8259_GE,2020-04-01,2020-04-30,2538.0,"311,92",29,87.51724137931035,11
8259_GE,2020-05-01,2020-05-31,2517.0,"297,26",30,83.9,11
8259_GE,2020-06-01,2020-06-30,2984.0,"347,93",29,102.89655172413794,11
8259_GE,2020-07-01,2020-07-31,3050.0,"353,50",30,101.66666666666667,11
8259_GE,2020-08-01,2020-08-31,3188.0,"370,45",30,106.26666666666667,11
8259_GE,2020-09-01,2020-09-30,2077.0,"244,26",29,71.62068965517241,11
8259_GE,2020-10-01,2020-10-31,2401.0,"282,60",30,80.03333333333333,11
8259_GE,2020-11-01,2020-11-30,2778.0,"329,47",29,95.79310344827586,11
8290_GE,2018-01-01,2018-06-24,6497.0,"753,88",174,37.339080459770116,4
8290_GE,2018-06-25,2018-10-17,4367.0,"506,44",114,38.30701754385965,4
8290_GE,2018-10-18,2018-12-31,2880.0,"335,08",74,38.91891891891892,4
8290_GE,2019-01-01,2019-12-31,13470.0,"1 538,78",364,37.005494505494504,4
8300_GE,2018-01-01,2018-12-31,2758.0,"641,38",364,7.576923076923077,2
8300_GE,2019-01-01,2019-12-31,2664.0,"590,65",364,7.318681318681318,2
8303_GE,2018-05-31,2019-12-31,25767.0,"4 282,17",579,44.50259067357513,1
8309_GE,2018-01-01,2018-12-31,1867.0,"427,68",364,5.1291208791208796,2
8309_GE,2019-01-01,2019-12-31,3105.0,"541,42",364,8.530219780219781,2
8313_GE,2018-01-01,2018-01-31,713.0,"82,78",30,23.766666666666666,35
8313_GE,2018-02-01,2018-02-28,664.0,"76,82",27,24.59259259259259,35
8313_GE,2018-03-01,2018-03-31,780.0,"91,65",30,26.0,35
8313_GE,2018-04-01,2018-04-30,690.0,"80,32",29,23.79310344827586,35
8313_GE,2018-05-01,2018-05-31,720.0,"86,47",30,24.0,35
8313_GE,2018-06-01,2018-06-30,733.0,"87,08",29,25.275862068965516,35
8313_GE,2018-07-01,2018-07-31,715.0,"83,66",30,23.833333333333332,35
8313_GE,2018-08-01,2018-09-03,805.0,"93,14",33,24.393939393939394,35
8313_GE,2018-09-04,2018-10-03,686.0,"78,34",29,23.655172413793103,35
8313_GE,2018-10-04,2018-11-02,773.0,"91,68",29,26.655172413793103,35
8313_GE,2018-11-03,2018-12-03,736.0,"121,44",30,24.533333333333335,35
8313_GE,2018-12-04,2019-01-02,713.0,"99,82",29,24.586206896551722,35
8313_GE,2019-01-01,2019-01-31,888.0,"124,05",30,29.6,35
8313_GE,2019-02-01,2019-02-28,510.0,"69,31",27,18.88888888888889,35
8313_GE,2019-03-01,2019-03-31,1140.0,"158,57",30,38.0,35
8313_GE,2019-04-01,2019-05-02,809.0,"111,72",31,26.096774193548388,35
8313_GE,2019-05-01,2019-05-31,936.0,"131,23",30,31.2,35
8313_GE,2019-06-01,2019-06-30,876.0,"118,96",29,30.20689655172414,35
8313_GE,2019-07-01,2019-07-31,972.0,"133,55",30,32.4,35
8313_GE,2019-08-01,2019-09-01,1004.0,"137,05",31,32.38709677419355,35
8313_GE,2019-09-02,2019-09-30,896.0,"125,26",28,32.0,35
8313_GE,2019-10-01,2019-11-03,1063.0,"146,59",33,32.21212121212121,35
8313_GE,2019-11-04,2019-12-02,866.0,"119,42",28,30.928571428571427,35
8313_GE,2019-12-03,2020-01-02,950.0,"131,29",30,31.666666666666668,35
8313_GE,2020-01-03,2020-01-31,983.0,"133,29",28,35.107142857142854,35
8313_GE,2020-02-01,2020-02-29,866.0,"118,64",28,30.928571428571427,35
8313_GE,2020-03-01,2020-03-31,922.0,"147,24",30,30.733333333333334,35
8313_GE,2020-04-01,2020-04-30,1041.0,"179,05",29,35.89655172413793,35
8313_GE,2020-05-01,2020-05-31,877.0,"124,71",30,29.233333333333334,35
8313_GE,2020-06-01,2020-06-30,953.0,"135,52",29,32.86206896551724,35
8313_GE,2020-07-01,2020-08-02,1027.0,"139,26",32,32.09375,35
8313_GE,2020-08-03,2020-09-01,960.0,"128,26",29,33.10344827586207,35
8313_GE,2020-09-01,2020-09-30,906.0,"123,94",29,31.24137931034483,35
8313_GE,2020-10-01,2020-10-31,986.0,"136,96",30,32.86666666666667,35
8313_GE,2020-11-01,2020-11-30,915.0,"115,56",29,31.551724137931036,35
8315_GE,2018-01-01,2018-12-31,2098.0,"554,85",364,5.763736263736264,2
8315_GE,2019-01-01,2019-12-31,2233.0,"583,40",364,6.134615384615385,2
8316_GE,2018-01-01,2018-12-31,1732.0,"373,70",364,4.758241758241758,2
8316_GE,2019-01-01,2019-12-31,2577.0,"456,25",364,7.079670329670329,2
8346_GE,2019-12-01,2019-12-31,849.0,"154,42",30,28.3,12
8346_GE,2020-01-01,2020-01-31,1154.0,"196,30",30,38.46666666666667,12
8346_GE,2020-02-01,2020-02-29,666.0,"124,73",28,23.785714285714285,12
8346_GE,2020-03-01,2020-03-31,912.0,"160,81",30,30.4,12
8346_GE,2020-04-01,2020-04-30,959.0,"167,70",29,33.06896551724138,12
8346_GE,2020-05-01,2020-05-31,1057.0,"182,07",30,35.233333333333334,12
8346_GE,2020-06-01,2020-06-30,1101.0,"188,52",29,37.96551724137931,12
